weight,propeller_diameter,propeller_rpm_max,propeller_rpm_min,omega_rpm,voltage,thrust,torque,power,current,max_omega_rpm,max_voltage,max_thrust,max_torque,max_power,max_current,thrust_per_weight,power_per_weight,thrust_per_power,motor_name,propeller_name
60.622,1.397,5100.0,1700.0,4386.64,1100.0,2648.77,363.86,217436.69,197.67,4561.88,1152.57,2965.84,407.25,252631.58,219.19,43.693214,3586.762,0.012181799,MAGiDRIVE300,55x6_2_3400_51_1070
60.831,1.5748,4800.0,1600.0,3610.31,900.0,2227.08,276.38,138848.33,154.28,4217.45,1084.72,2797.09,434.89,252631.58,232.9,36.61094,2282.526,0.01603966,MAGiDRIVE300,62x5_2_3200_46_1150
60.831,1.5748,4800.0,1600.0,3948.16,1000.0,2670.84,355.71,193627.67,193.63,4217.45,1084.72,2970.89,434.89,252631.58,232.9,43.905903,3183.0427,0.01379369,MAGiDRIVE300,62x5_2_3200_46_1150
60.84,1.5748,4800.0,1600.0,3344.21,850.0,2261.47,305.46,143394.92,168.7,3927.59,1028.38,2798.32,460.61,252631.58,245.66,37.170776,2356.9185,0.015770921,MAGiDRIVE300,62x6_2_3200_51_1390
60.84,1.5748,4800.0,1600.0,3512.48,900.0,2518.0,345.58,169742.8,188.6,3927.59,1028.38,2798.32,460.61,252631.58,245.66,41.387245,2789.9868,0.014834208,MAGiDRIVE300,62x6_2_3200_51_1390
60.84,1.5748,4800.0,1600.0,3841.64,1000.0,3013.25,431.06,231004.16,231.0,3927.59,1028.38,3075.45,460.61,252631.58,245.66,49.52745,3796.9124,0.0130441375,MAGiDRIVE300,62x6_2_3200_51_1390
60.852,1.5748,4200.0,1400.0,3044.9,800.0,2277.85,358.02,155816.69,194.77,3540.04,954.33,2668.2,499.03,252631.58,264.72,37.432625,2560.5845,0.014618781,MAGiDRIVE300,62x7_2_2800_51_1320
60.852,1.5748,4200.0,1400.0,3207.56,850.0,2536.17,402.12,184149.12,216.65,3540.04,954.33,2870.7,499.03,252631.58,264.72,41.677677,3026.1804,0.01377237,MAGiDRIVE300,62x7_2_2800_51_1320
60.852,1.5748,4200.0,1400.0,3367.29,900.0,2802.03,448.29,215593.12,239.55,3540.04,954.33,2870.7,499.03,252631.58,264.72,46.04664,3542.9094,0.012996843,MAGiDRIVE300,62x7_2_2800_51_1320
61.104,1.7526,4500.0,1500.0,2538.28,650.0,1753.17,238.92,88199.91,135.69,3432.83,934.13,2424.44,510.58,252631.58,270.45,28.691574,1443.4392,0.01987723,MAGiDRIVE300,69x6_2_3000_51_1700
61.104,1.7526,4500.0,1500.0,2708.32,700.0,2018.99,277.79,108483.45,154.98,3432.83,934.13,2424.44,510.58,252631.58,270.45,33.041862,1775.3903,0.018611042,MAGiDRIVE300,69x6_2_3000_51_1700
61.104,1.7526,4500.0,1500.0,2873.27,750.0,2302.59,320.27,132033.08,176.04,3432.83,934.13,2679.35,510.58,252631.58,270.45,37.683132,2160.7927,0.017439494,MAGiDRIVE300,69x6_2_3000_51_1700
61.104,1.7526,4500.0,1500.0,3033.46,800.0,2597.07,366.11,159027.77,198.78,3432.83,934.13,2844.54,510.58,252631.58,270.45,42.502457,2602.5752,0.016330922,MAGiDRIVE300,69x6_2_3000_51_1700
61.104,1.7526,4500.0,1500.0,3186.28,850.0,2889.23,417.17,190495.89,224.11,3432.83,934.13,2952.65,510.58,252631.58,270.45,47.28381,3117.5684,0.015166889,MAGiDRIVE300,69x6_2_3000_51_1700
61.104,1.7526,4500.0,1500.0,3334.63,900.0,3183.29,471.39,225905.06,251.01,3432.83,934.13,2952.65,510.58,252631.58,270.45,52.096264,3697.0583,0.014091274,MAGiDRIVE300,69x6_2_3000_51_1700
61.113,1.7526,4200.0,1400.0,2465.33,650.0,1932.6,290.52,104836.5,161.29,3198.48,890.46,2474.37,537.32,252631.58,283.71,31.623386,1715.4534,0.01843442,MAGiDRIVE300,69x7_2_2800_51_1730
61.113,1.7526,4200.0,1400.0,2626.07,700.0,2214.17,335.97,128685.06,183.84,3198.48,890.46,2730.81,537.32,252631.58,283.71,36.23075,2105.6904,0.017206116,MAGiDRIVE300,69x7_2_2800_51_1730
61.113,1.7526,4200.0,1400.0,2781.31,750.0,2507.23,385.32,156234.94,208.31,3198.48,890.46,2730.81,537.32,252631.58,283.71,41.02613,2556.4927,0.01604782,MAGiDRIVE300,69x7_2_2800_51_1730
61.113,1.7526,4200.0,1400.0,2932.9,800.0,2812.38,437.24,187254.95,234.07,3198.48,890.46,2975.84,537.32,252631.58,283.71,46.01934,3064.0771,0.015018988,MAGiDRIVE300,69x7_2_2800_51_1730
61.113,1.7526,4200.0,1400.0,3080.76,850.0,3129.03,491.81,221967.16,261.14,3198.48,890.46,2975.84,537.32,252631.58,283.71,51.200726,3632.0774,0.014096816,MAGiDRIVE300,69x7_2_2800_51_1730
61.418,1.9304,3600.0,1200.0,2117.18,550.0,1579.67,218.48,69053.63,125.55,3080.43,868.72,1923.04,551.63,252631.58,290.81,25.719984,1124.3224,0.022875987,MAGiDRIVE300,76x6_2_2400_41_1420
61.418,1.9304,3600.0,1200.0,2284.9,600.0,1863.51,258.99,87388.69,145.65,3080.43,868.72,2209.35,551.63,252631.58,290.81,30.34143,1422.8514,0.021324385,MAGiDRIVE300,76x6_2_2400_41_1420
61.418,1.9304,3600.0,1200.0,2447.23,650.0,2166.77,303.32,108963.98,167.64,3080.43,868.72,2490.86,551.63,252631.58,290.81,35.27907,1774.1376,0.019885195,MAGiDRIVE300,76x6_2_2400_41_1420
61.418,1.9304,3600.0,1200.0,2601.0,700.0,2482.63,353.71,134842.1,192.63,3080.43,868.72,2490.86,551.63,252631.58,290.81,40.421864,2195.4817,0.018411387,MAGiDRIVE300,76x6_2_2400_41_1420
61.418,1.9304,3600.0,1200.0,2748.56,750.0,2811.3,408.48,164852.3,219.8,3080.43,868.72,2828.02,551.63,252631.58,290.81,45.773228,2684.104,0.017053448,MAGiDRIVE300,76x6_2_2400_41_1420
61.418,1.9304,3600.0,1200.0,2890.98,800.0,3149.61,466.9,199023.44,248.78,3080.43,868.72,2828.02,551.63,252631.58,290.81,51.281548,3240.474,0.015825322,MAGiDRIVE300,76x6_2_2400_41_1420
61.418,1.9304,3600.0,1200.0,3029.61,850.0,3465.68,527.99,237221.1,279.08,3080.43,868.72,2981.26,551.63,252631.58,290.81,56.427757,3862.4033,0.014609493,MAGiDRIVE300,76x6_2_2400_41_1420
61.428,1.9304,3900.0,1300.0,2036.53,550.0,1749.08,275.52,84616.42,153.85,2818.08,821.1,2217.67,585.63,252631.58,307.67,28.47366,1377.4894,0.020670693,MAGiDRIVE300,76x7_2_2600_51_2000
61.428,1.9304,3900.0,1300.0,2192.97,600.0,2048.9,324.02,106743.04,177.91,2818.08,821.1,2265.66,585.63,252631.58,307.67,33.354496,1737.6936,0.019194694,MAGiDRIVE300,76x7_2_2600_51_2000
61.428,1.9304,3900.0,1300.0,2345.33,650.0,2368.17,375.4,132205.27,203.39,2818.08,821.1,2420.36,585.63,252631.58,307.67,38.551964,2152.1987,0.017912827,MAGiDRIVE300,76x7_2_2600_51_2000
61.428,1.9304,3900.0,1300.0,2489.26,700.0,2694.0,432.75,162287.72,231.84,2818.08,821.1,2692.29,585.63,252631.58,307.67,43.85622,2641.9177,0.016600147,MAGiDRIVE300,76x7_2_2600_51_2000
61.428,1.9304,3900.0,1300.0,2628.51,750.0,3031.53,493.4,196443.9,261.93,2818.08,821.1,2692.29,585.63,252631.58,307.67,49.35095,3197.9539,0.015432038,MAGiDRIVE300,76x7_2_2600_51_2000
61.428,1.9304,3900.0,1300.0,2762.69,800.0,3375.74,557.64,235033.05,293.79,2818.08,821.1,2950.37,585.63,252631.58,307.67,54.95442,3826.155,0.014362831,MAGiDRIVE300,76x7_2_2600_51_2000
61.439,1.9304,3600.0,1200.0,1957.18,550.0,1897.84,331.65,99929.94,181.69,2581.35,779.02,2266.78,619.13,252631.58,324.29,30.889826,1626.4904,0.018991705,MAGiDRIVE300,76x8_2_2400_51_2000
61.439,1.9304,3600.0,1200.0,2101.88,600.0,2203.55,388.45,125921.03,209.87,2581.35,779.02,2460.97,619.13,252631.58,324.29,35.865654,2049.5293,0.01749946,MAGiDRIVE300,76x8_2_2400_51_2000
61.439,1.9304,3600.0,1200.0,2241.72,650.0,2524.17,448.69,155834.77,239.75,2581.35,779.02,2686.48,619.13,252631.58,324.29,41.084164,2536.4146,0.016197734,MAGiDRIVE300,76x8_2_2400_51_2000
61.439,1.9304,3600.0,1200.0,2377.04,700.0,2858.43,512.12,189848.7,271.21,2581.35,779.02,2686.48,619.13,252631.58,324.29,46.524685,3090.0356,0.015056358,MAGiDRIVE300,76x8_2_2400_51_2000
61.439,1.9304,3600.0,1200.0,2507.53,750.0,3202.67,578.98,228281.81,304.38,2581.35,779.02,2913.25,619.13,252631.58,324.29,52.12764,3715.585,0.014029457,MAGiDRIVE300,76x8_2_2400_51_2000
61.793,2.1082,3300.0,1100.0,1164.96,300.0,654.64,96.25,19477.58,64.93,2644.85,790.22,376.11,609.87,252631.58,319.7,10.59408,315.2069,0.033609927,MAGiDRIVE300,83x7_2_2200_41_1710
61.793,2.1082,3300.0,1100.0,1343.3,350.0,877.61,129.26,28453.96,81.3,2644.85,790.22,999.88,609.87,252631.58,319.7,14.202417,460.47223,0.03084316,MAGiDRIVE300,83x7_2_2200_41_1710
61.793,2.1082,3300.0,1100.0,1681.1,450.0,1400.3,208.63,54300.29,120.67,2644.85,790.22,1937.58,609.87,252631.58,319.7,22.661142,878.745,0.025788076,MAGiDRIVE300,83x7_2_2200_41_1710
61.793,2.1082,3300.0,1100.0,1841.17,500.0,1697.59,254.56,71725.3,143.45,2644.85,790.22,2248.79,609.87,252631.58,319.7,27.472206,1160.735,0.023667939,MAGiDRIVE300,83x7_2_2200_41_1710
61.793,2.1082,3300.0,1100.0,1994.35,550.0,2014.23,305.36,92756.8,168.65,2644.85,790.22,2604.33,609.87,252631.58,319.7,32.59641,1501.0891,0.021715173,MAGiDRIVE300,83x7_2_2200_41_1710
61.793,2.1082,3300.0,1100.0,2144.3,600.0,2360.73,358.44,116989.19,194.98,2644.85,790.22,2604.33,609.87,252631.58,319.7,38.203842,1893.2434,0.020179044,MAGiDRIVE300,83x7_2_2200_41_1710
61.793,2.1082,3300.0,1100.0,2286.51,650.0,2721.49,417.0,145619.8,224.03,2644.85,790.22,2940.81,609.87,252631.58,319.7,44.04204,2356.5742,0.018689012,MAGiDRIVE300,83x7_2_2200_41_1710
61.793,2.1082,3300.0,1100.0,2421.83,700.0,3094.68,480.44,178847.64,255.5,2644.85,790.22,2940.81,609.87,252631.58,319.7,50.0814,2894.3025,0.017303443,MAGiDRIVE300,83x7_2_2200_41_1710
61.793,2.1082,3300.0,1100.0,2547.35,750.0,3470.79,550.81,217803.88,290.41,2644.85,790.22,3286.3,609.87,252631.58,319.7,56.16801,3524.7336,0.015935391,MAGiDRIVE300,83x7_2_2200_41_1710
61.803,2.1082,3300.0,1100.0,1614.98,450.0,1521.17,255.4,64739.5,143.87,2432.71,753.07,2054.55,641.66,252631.58,335.47,24.613207,1047.5139,0.023496782,MAGiDRIVE300,83x8_2_2200_46_2000
61.803,2.1082,3300.0,1100.0,1765.57,500.0,1833.66,308.03,84987.03,169.97,2432.71,753.07,2324.95,641.66,252631.58,335.47,29.669434,1375.1279,0.021575762,MAGiDRIVE300,83x8_2_2200_46_2000
61.803,2.1082,3300.0,1100.0,2044.43,600.0,2504.98,429.09,138014.88,230.02,2432.71,753.07,2900.98,641.66,252631.58,335.47,40.53169,2233.142,0.018150073,MAGiDRIVE300,83x8_2_2200_46_2000
61.803,2.1082,3300.0,1100.0,2175.96,650.0,2865.06,495.21,170833.98,262.82,2432.71,753.07,2900.98,641.66,252631.58,335.47,46.357944,2764.1697,0.01677102,MAGiDRIVE300,83x8_2_2200_46_2000
61.803,2.1082,3300.0,1100.0,2302.92,700.0,3240.29,564.55,208054.05,297.22,2432.71,753.07,3200.58,641.66,252631.58,335.47,52.429333,3366.407,0.01557427,MAGiDRIVE300,83x8_2_2200_46_2000
61.803,2.1082,3300.0,1100.0,2425.5,750.0,3627.66,637.0,249868.95,333.16,2432.71,753.07,3200.58,641.66,252631.58,335.47,58.69715,4042.9907,0.01451825,MAGiDRIVE300,83x8_2_2200_46_2000
62.228,2.286,3000.0,1000.0,1107.45,300.0,841.32,136.94,25531.58,85.11,2266.16,724.45,672.01,668.38,252631.58,348.72,13.5199585,410.29086,0.032952134,MAGiDRIVE300,90x8_2_2000_41_2000
62.228,2.286,3000.0,1000.0,1268.73,350.0,1112.58,182.01,37611.56,107.46,2266.16,724.45,1323.89,668.38,252631.58,348.72,17.87909,604.4154,0.0295808,MAGiDRIVE300,90x8_2_2000_41_2000
62.228,2.286,3000.0,1000.0,1424.11,400.0,1415.16,231.26,52756.37,131.89,2266.16,724.45,1634.24,668.38,252631.58,348.72,22.741531,847.7915,0.026824439,MAGiDRIVE300,90x8_2_2000_41_2000
62.228,2.286,3000.0,1000.0,1572.57,450.0,1742.47,285.4,71436.35,158.75,2266.16,724.45,1960.81,668.38,252631.58,348.72,28.001383,1147.9775,0.024391923,MAGiDRIVE300,90x8_2_2000_41_2000
62.228,2.286,3000.0,1000.0,1713.24,500.0,2089.92,345.05,94168.81,188.34,2266.16,724.45,2251.75,668.38,252631.58,348.72,33.58488,1513.2867,0.022193335,MAGiDRIVE300,90x8_2_2000_41_2000
62.228,2.286,3000.0,1000.0,1848.01,550.0,2458.75,408.87,120997.57,220.0,2266.16,724.45,2622.06,668.38,252631.58,348.72,39.511955,1944.4232,0.020320656,MAGiDRIVE300,90x8_2_2000_41_2000
62.228,2.286,3000.0,1000.0,1978.08,600.0,2851.08,476.02,151983.11,253.31,2266.16,724.45,2622.06,668.38,252631.58,348.72,45.816673,2442.359,0.01875919,MAGiDRIVE300,90x8_2_2000_41_2000
62.228,2.286,3000.0,1000.0,2098.44,650.0,3247.67,550.04,188514.69,290.02,2266.16,724.45,2963.98,668.38,252631.58,348.72,52.18985,3029.419,0.017227678,MAGiDRIVE300,90x8_2_2000_41_2000
62.228,2.286,3000.0,1000.0,2212.64,700.0,3653.15,628.41,230227.58,328.9,2266.16,724.45,2963.98,668.38,252631.58,348.72,58.705887,3699.7427,0.015867561,MAGiDRIVE300,90x8_2_2000_41_2000
62.241,2.286,2700.0,900.0,900.72,250.0,672.42,124.02,19673.92,78.7,2037.93,686.08,622.18,707.69,252631.58,368.22,10.80349,316.09262,0.034178242,MAGiDRIVE300,90x9_2_1800_41_1940
62.241,2.286,2700.0,900.0,1056.35,300.0,928.89,173.09,30910.89,103.04,2037.93,686.08,948.05,707.69,252631.58,368.22,14.924086,496.6323,0.030050574,MAGiDRIVE300,90x9_2_1800_41_1940
62.241,2.286,2700.0,900.0,1205.22,350.0,1216.73,226.93,45411.6,129.75,2037.93,686.08,1579.15,707.69,252631.58,368.22,19.548689,729.6091,0.026793374,MAGiDRIVE300,90x9_2_1800_41_1940
62.241,2.286,2700.0,900.0,1347.36,400.0,1531.71,285.55,63528.43,158.82,2037.93,686.08,1893.07,707.69,252631.58,368.22,24.60934,1020.6846,0.024110623,MAGiDRIVE300,90x9_2_1800_41_1940
62.241,2.286,2700.0,900.0,1482.18,450.0,1867.33,349.34,85708.73,190.46,2037.93,686.08,2237.12,707.69,252631.58,368.22,30.001606,1377.0461,0.021786928,MAGiDRIVE300,90x9_2_1800_41_1940
62.241,2.286,2700.0,900.0,1608.72,500.0,2215.03,418.98,112504.44,225.01,2037.93,686.08,2271.58,707.69,252631.58,368.22,35.587955,1807.5615,0.019688379,MAGiDRIVE300,90x9_2_1800_41_1940
62.241,2.286,2700.0,900.0,1732.27,550.0,2588.65,490.74,143334.5,260.61,2037.93,686.08,2555.28,707.69,252631.58,368.22,41.59075,2302.8953,0.018060202,MAGiDRIVE300,90x9_2_1800_41_1940
100.831,1.5748,4800.0,1600.0,4746.92,1300.0,3850.24,611.1,387505.06,298.08,4853.12,1333.28,0.0,651.29,421052.62,315.8,38.18508,3843.1143,0.009935973,MAGiDRIVE500,62x5_2_3200_46_1150
100.84,1.5748,4800.0,1600.0,4341.37,1200.0,3837.11,619.37,362073.3,301.73,4519.15,1257.07,4746.83,694.71,421052.62,334.95,38.051468,3590.5723,0.010597605,MAGiDRIVE500,62x6_2_3200_51_1390
100.852,1.5748,4200.0,1400.0,3927.01,1100.0,3807.85,640.8,342293.84,311.18,4144.93,1172.67,4333.97,749.38,421052.62,359.05,37.756813,3394.0215,0.011124506,MAGiDRIVE500,62x7_2_2800_51_1320
101.252,1.5748,3900.0,1300.0,3828.93,1100.0,4374.84,787.15,413275.6,375.71,3849.54,1106.93,4674.76,797.75,421052.62,380.38,43.207443,4081.6536,0.010585769,MAGiDRIVE500,62x7_3_2600_51_1360
100.868,1.5748,3600.0,1200.0,3488.38,1000.0,3658.12,698.44,336593.47,336.59,3716.63,1077.63,0.0,821.2,421052.62,390.72,36.266407,3336.9697,0.010868066,MAGiDRIVE500,62x8_2_2400_51_1220
101.104,1.7526,4500.0,1500.0,3870.01,1100.0,4275.94,725.86,383547.4,348.68,3964.62,1132.44,4886.13,778.31,421052.62,371.81,42.292492,3793.5928,0.011148401,MAGiDRIVE500,69x6_2_3000_51_1700
101.113,1.7526,4200.0,1400.0,3502.34,1000.0,4049.28,677.61,327406.9,327.41,3739.32,1082.62,4670.09,817.12,421052.62,388.92,40.047077,3238.03,0.012367729,MAGiDRIVE500,69x7_2_2800_51_1730
101.129,1.7526,3600.0,1200.0,3073.14,900.0,3839.41,721.19,311959.25,346.62,3372.75,1002.75,4858.29,887.38,421052.62,419.9,37.96547,3084.7656,0.012307408,MAGiDRIVE500,69x8_2_2400_51_1610
101.129,1.7526,3600.0,1200.0,3365.24,1000.0,4600.58,882.17,417603.0,417.6,3372.75,1002.75,5027.4,887.38,421052.62,419.9,45.49219,4129.4087,0.011016635,MAGiDRIVE500,69x8_2_2400_51_1610
101.139,1.7526,3300.0,1100.0,2846.72,850.0,3678.37,760.61,309401.5,364.0,3147.8,954.57,4614.11,935.45,421052.62,441.09,36.369453,3059.1711,0.011888662,MAGiDRIVE500,69x9_2_2200_51_1540
101.139,1.7526,3300.0,1100.0,2992.39,900.0,4064.62,841.66,359768.0,399.74,3147.8,954.57,4715.9,935.45,421052.62,441.09,40.188454,3557.1638,0.011297892,MAGiDRIVE500,69x9_2_2200_51_1540
101.463,1.9304,3000.0,1000.0,2511.83,800.0,4230.14,961.87,362197.16,452.75,2636.29,847.8,4733.2,1061.43,421052.62,496.64,41.691456,3569.746,0.011679109,MAGiDRIVE500,76x10_2_2000_51_1880
101.418,1.9304,3600.0,1200.0,3159.22,900.0,3772.65,592.75,260990.31,289.99,3557.74,1042.86,4212.0,850.75,421052.62,403.75,37.199017,2573.412,0.014455134,MAGiDRIVE500,76x6_2_2400_41_1420
101.418,1.9304,3600.0,1200.0,3440.99,1000.0,4468.01,769.16,367772.12,367.77,3557.74,1042.86,4494.58,850.75,421052.62,403.75,44.055393,3626.3,0.012148855,MAGiDRIVE500,76x6_2_2400_41_1420
101.428,1.9304,3900.0,1300.0,2926.33,850.0,3809.28,641.82,264882.47,311.63,3317.12,990.77,4341.33,898.89,421052.62,424.98,37.55649,2611.532,0.01438102,MAGiDRIVE500,76x7_2_2600_51_2000
101.428,1.9304,3900.0,1300.0,3072.59,900.0,4199.59,722.0,312281.78,346.98,3317.12,990.77,4556.2,898.89,421052.62,424.98,41.40464,3078.8518,0.013448078,MAGiDRIVE500,76x7_2_2600_51_2000
101.439,1.9304,3600.0,1200.0,2842.46,850.0,4158.3,766.96,311784.72,366.81,3106.56,945.81,4473.97,944.71,421052.62,445.18,40.99311,3073.6177,0.013337088,MAGiDRIVE500,76x8_2_2400_51_2000
101.439,1.9304,3600.0,1200.0,2981.98,900.0,4577.92,857.19,365930.25,406.59,3106.56,945.81,4694.38,944.71,421052.62,445.18,45.129784,3607.392,0.012510362,MAGiDRIVE500,76x8_2_2400_51_2000
101.793,2.1082,3300.0,1100.0,1795.37,500.0,1608.91,240.39,67312.46,134.62,3088.06,941.89,2601.08,948.91,421052.62,447.03,15.805704,661.26807,0.023902113,MAGiDRIVE500,83x7_2_2200_41_1710
101.793,2.1082,3300.0,1100.0,1959.75,550.0,1939.58,293.54,86933.59,158.06,3088.06,941.89,2994.5,948.91,421052.62,447.03,19.05416,854.02325,0.022311054,MAGiDRIVE500,83x7_2_2200_41_1710
101.793,2.1082,3300.0,1100.0,2121.8,600.0,2306.71,350.16,109815.92,183.03,3088.06,941.89,3468.65,948.91,421052.62,447.03,22.660791,1078.816,0.021005243,MAGiDRIVE500,83x7_2_2200_41_1710
101.793,2.1082,3300.0,1100.0,2279.19,650.0,2702.1,413.74,137188.31,211.06,3088.06,941.89,3916.63,948.91,421052.62,447.03,26.545048,1347.7185,0.019696284,MAGiDRIVE500,83x7_2_2200_41_1710
101.793,2.1082,3300.0,1100.0,2431.14,700.0,3121.67,485.44,169871.67,242.67,3088.06,941.89,3916.63,948.91,421052.62,447.03,30.666843,1668.7952,0.018376637,MAGiDRIVE500,83x7_2_2200_41_1710
101.793,2.1082,3300.0,1100.0,2575.97,750.0,3560.18,567.76,209227.7,278.97,3088.06,941.89,4377.99,948.91,421052.62,447.03,34.974705,2055.4233,0.017015815,MAGiDRIVE500,83x7_2_2200_41_1710
101.793,2.1082,3300.0,1100.0,2717.35,800.0,3992.14,655.22,254028.94,317.54,3088.06,941.89,4568.4,948.91,421052.62,447.03,39.218216,2495.5442,0.015715297,MAGiDRIVE500,83x7_2_2200_41_1710
101.793,2.1082,3300.0,1100.0,2855.42,850.0,4414.34,747.62,304535.53,358.28,3088.06,941.89,4852.04,948.91,421052.62,447.03,43.36585,2991.7139,0.01449532,MAGiDRIVE500,83x7_2_2200_41_1710
101.793,2.1082,3300.0,1100.0,2983.78,900.0,4817.35,854.51,364865.0,405.41,3088.06,941.89,5125.53,948.91,421052.62,447.03,47.324963,3584.3818,0.013203103,MAGiDRIVE500,83x7_2_2200_41_1710
101.803,2.1082,3300.0,1100.0,1753.16,500.0,1806.62,303.36,81196.19,162.39,2899.58,902.23,3172.63,993.47,421052.62,466.68,17.746235,797.5815,0.022250058,MAGiDRIVE500,83x8_2_2200_46_2000
101.803,2.1082,3300.0,1100.0,1910.08,550.0,2166.4,367.65,104905.52,190.74,2899.58,902.23,3535.55,993.47,421052.62,466.68,21.280315,1030.4757,0.020650962,MAGiDRIVE500,83x8_2_2200_46_2000
101.803,2.1082,3300.0,1100.0,2062.91,600.0,2553.92,438.03,133062.95,221.77,2899.58,902.23,3961.18,993.47,421052.62,466.68,25.086884,1307.0632,0.01919332,MAGiDRIVE500,83x8_2_2200_46_2000
101.803,2.1082,3300.0,1100.0,2211.83,650.0,2968.19,514.24,165992.94,255.37,2899.58,902.23,4240.23,993.47,421052.62,466.68,29.156214,1630.5309,0.017881425,MAGiDRIVE500,83x8_2_2200_46_2000
101.803,2.1082,3300.0,1100.0,2357.13,700.0,3408.71,595.86,203952.55,291.36,2899.58,902.23,4369.67,993.47,421052.62,466.68,33.483395,2003.404,0.01671325,MAGiDRIVE500,83x8_2_2200_46_2000
101.803,2.1082,3300.0,1100.0,2497.65,750.0,3861.57,684.6,247868.11,330.49,2899.58,902.23,4807.48,993.47,421052.62,466.68,37.93179,2434.782,0.015579132,MAGiDRIVE500,83x8_2_2200_46_2000
101.803,2.1082,3300.0,1100.0,2633.55,800.0,4324.3,780.26,298133.44,372.67,2899.58,902.23,4807.48,993.47,421052.62,466.68,42.47714,2928.533,0.01450458,MAGiDRIVE500,83x8_2_2200_46_2000
101.803,2.1082,3300.0,1100.0,2766.85,850.0,4772.11,879.77,354063.2,416.54,2899.58,902.23,5018.37,993.47,421052.62,466.68,46.875927,3477.925,0.01347813,MAGiDRIVE500,83x8_2_2200_46_2000
101.803,2.1082,3300.0,1100.0,2894.27,900.0,5218.03,988.07,417868.12,464.3,2899.58,902.23,5256.27,993.47,421052.62,466.68,51.256153,4104.674,0.012487265,MAGiDRIVE500,83x8_2_2200_46_2000
101.817,2.1082,3000.0,1000.0,2124.45,650.0,3289.27,644.62,203359.62,312.86,2646.86,849.96,4376.98,1058.57,421052.62,495.38,32.305706,1997.3053,0.016174646,MAGiDRIVE500,83x9_2_2000_46_2000
105.579,2.286,900.0,300.0,300.42,100.0,204.93,83.64,6551.19,65.51,1163.99,571.14,0.0,1607.04,421052.62,737.22,1.941011,62.050125,0.03128134,MAGiDRIVE500,90x16_5_600_26_600
102.228,2.286,3000.0,1000.0,1240.11,350.0,1061.1,173.64,36817.79,105.19,2685.19,857.82,1365.65,1048.27,421052.62,490.84,10.37974,360.1537,0.028820306,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,1405.7,400.0,1377.13,224.98,51131.68,127.83,2685.19,857.82,2232.85,1048.27,421052.62,490.84,13.471163,500.17294,0.026933009,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,1566.72,450.0,1728.86,283.14,69064.31,153.48,2685.19,857.82,2641.21,1048.27,421052.62,490.84,16.911804,675.59094,0.025032612,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,1722.43,500.0,2113.89,349.22,91305.54,182.61,2685.19,857.82,3068.22,1048.27,421052.62,490.84,20.67819,893.1559,0.023151826,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,1873.84,550.0,2534.01,421.73,118019.77,214.58,2685.19,857.82,3577.02,1048.27,421052.62,490.84,24.787827,1154.476,0.021471065,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,2020.89,600.0,2988.25,500.72,149647.28,249.41,2685.19,857.82,3676.23,1048.27,421052.62,490.84,29.231228,1463.858,0.019968621,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,2160.11,650.0,3463.04,591.41,188110.3,289.4,2685.19,857.82,4048.03,1048.27,421052.62,490.84,33.875652,1840.1053,0.018409625,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,2294.11,700.0,3961.18,689.89,232974.69,332.82,2685.19,857.82,4528.44,1048.27,421052.62,490.84,38.748486,2278.9714,0.01700262,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,2423.57,750.0,4473.17,795.14,284422.28,379.23,2685.19,857.82,4528.44,1048.27,421052.62,490.84,43.756798,2782.2346,0.015727215,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,2549.44,800.0,4966.99,905.74,342397.66,428.0,2685.19,857.82,4982.63,1048.27,421052.62,490.84,48.58737,3349.353,0.014506495,MAGiDRIVE500,90x8_2_2000_41_2000
102.228,2.286,3000.0,1000.0,2667.52,850.0,5443.25,1027.98,409608.38,481.89,2685.19,857.82,5262.39,1048.27,421052.62,490.84,53.246174,4006.812,0.013288912,MAGiDRIVE500,90x8_2_2000_41_2000
102.241,2.286,2700.0,900.0,1361.06,400.0,1564.18,291.59,62880.25,157.2,2468.57,813.76,2579.28,1108.54,421052.62,517.42,15.29895,615.0199,0.024875537,MAGiDRIVE500,90x9_2_1800_41_1940
102.241,2.286,2700.0,900.0,1511.85,450.0,1946.0,365.0,85307.15,189.57,2468.57,813.76,3066.51,1108.54,421052.62,517.42,19.03346,834.37317,0.022811687,MAGiDRIVE500,90x9_2_1800_41_1940
102.241,2.286,2700.0,900.0,1657.19,500.0,2357.62,446.57,112767.77,225.54,2468.57,813.76,3503.03,1108.54,421052.62,517.42,23.059439,1102.9603,0.02090686,MAGiDRIVE500,90x9_2_1800_41_1940
