Motor.Weight,Propeller.Weight,MaxPower.OmegaRpm,MaxPower.Voltage,MaxPower.Thrust,MaxPower.Torque,MaxPower.Power,MaxPower.Current,MaxPower.MaxPower,MaxPower.MaxCurrent,MaxAmps.OmegaRpm,MaxAmps.Voltage,MaxAmps.Thrust,MaxAmps.Torque,MaxAmps.Power,MaxAmps.Current,MaxAmps.MaxPower,MaxAmps.MaxCurrent,Combined.Weight,Combined.MaxOmegaRpm,Combined.MaxVoltage,Combined.MaxThrust,Combined.MaxTorque,Combined.MaxPower,Combined.MaxCurrent,Combined.MaxThrustPerWeight,Combined.MaxPowerPerWeight,Motor.Name,Propeller.Name
0.128,0.886,126.19,5.09,517.48,1.33,526.32,103.38,500.0,25.0,66.36,1.34,517.24,0.33,35.39,26.32,500.0,25.0,1.014,66.36,1.34,517.24,0.33,35.39,26.32,510.09863,34.901382,U3 KV700,62x10_2_2000_51_1080
0.128,0.896,112.96,5.08,462.3,1.34,526.32,103.58,500.0,25.0,59.39,1.33,462.17,0.33,35.13,26.32,500.0,25.0,1.024,59.39,1.33,462.17,0.33,35.13,26.32,451.3379,34.30664,U3 KV700,62x11_2_1800_51_990
0.128,0.907,100.48,5.07,399.43,1.34,526.32,103.76,500.0,25.0,52.75,1.33,399.43,0.33,34.88,26.32,500.0,25.0,1.035,52.75,1.33,399.43,0.33,34.88,26.32,385.9227,33.70048,U3 KV700,62x12_2_1600_51_890
0.128,0.912,95.13,5.07,230.13,1.34,526.32,103.84,500.0,25.0,48.4,1.32,230.09,0.33,34.71,26.32,500.0,25.0,1.04,48.4,1.32,230.09,0.33,34.71,26.32,221.24039,33.375,U3 KV700,62x13_2_1200_41_530
0.128,0.919,89.99,5.06,329.47,1.34,526.32,103.92,500.0,25.0,47.06,1.32,329.47,0.33,34.66,26.32,500.0,25.0,1.047,47.06,1.32,329.47,0.33,34.66,26.32,314.68002,33.104107,U3 KV700,62x14_2_1400_51_780
0.128,0.927,82.32,5.06,174.27,1.34,526.32,104.03,500.0,25.0,41.73,1.31,174.27,0.33,34.46,26.32,500.0,25.0,1.055,41.73,1.31,174.27,0.33,34.46,26.32,165.18483,32.663506,U3 KV700,62x15_2_1000_41_440
0.128,0.931,80.08,5.06,255.6,1.34,526.32,104.07,500.0,25.0,41.59,1.31,255.57,0.33,34.46,26.32,500.0,25.0,1.059,41.59,1.31,255.57,0.33,34.46,26.32,241.33145,32.54013,U3 KV700,62x16_2_1200_51_660
0.128,0.936,75.7,5.05,180.35,1.34,526.32,104.13,500.0,25.0,38.67,1.31,180.33,0.33,34.35,26.32,500.0,25.0,1.064,38.67,1.31,180.33,0.33,34.35,26.32,169.48308,32.283836,U3 KV700,62x17_2_1000_46_490
0.128,0.941,71.12,5.05,181.3,1.34,526.32,104.2,500.0,25.0,36.59,1.3,181.28,0.33,34.27,26.32,500.0,25.0,1.069,36.59,1.3,181.28,0.33,34.27,26.32,169.57904,32.058,U3 KV700,62x19_2_1000_51_530
0.128,0.966,63.28,5.05,133.75,1.35,526.32,104.32,500.0,25.0,32.16,1.3,133.75,0.33,34.1,26.32,500.0,25.0,1.094,32.16,1.3,133.75,0.33,34.1,26.32,122.25777,31.17002,U3 KV700,62x22_2_800_46_370
0.128,0.963,62.48,5.04,73.01,1.35,526.32,104.33,500.0,25.0,31.28,1.29,72.99,0.33,34.07,26.32,500.0,25.0,1.091,31.28,1.29,72.99,0.33,34.07,26.32,66.901924,31.228231,U3 KV700,62x23_2_600_36_210
0.128,0.965,60.77,5.04,128.8,1.35,526.32,104.35,500.0,25.0,31.01,1.29,128.8,0.33,34.06,26.32,500.0,25.0,1.093,31.01,1.29,128.8,0.33,34.06,26.32,117.840805,31.16194,U3 KV700,62x24_2_800_51_390
0.128,0.994,56.76,5.04,81.21,1.35,526.32,104.41,500.0,25.0,28.5,1.29,81.2,0.33,33.97,26.32,500.0,25.0,1.122,28.5,1.29,81.2,0.33,33.97,26.32,72.370766,30.276293,U3 KV700,62x26_2_600_41_220
0.128,0.988,55.01,5.04,75.53,1.35,526.32,104.44,500.0,25.0,27.66,1.29,75.51,0.33,33.93,26.32,500.0,25.0,1.116,27.66,1.29,75.51,0.33,33.93,26.32,67.66129,30.403225,U3 KV700,62x29_2_600_46_230
0.128,0.983,53.62,5.04,70.03,1.35,526.32,104.46,500.0,25.0,27.0,1.29,70.01,0.33,33.91,26.32,500.0,25.0,1.111,27.0,1.29,70.01,0.33,33.91,26.32,63.0153,30.522053,U3 KV700,62x32_2_600_51_240
0.128,0.996,52.96,5.04,30.96,1.35,526.32,104.47,500.0,25.0,26.39,1.29,30.95,0.33,33.89,26.32,500.0,25.0,1.124,26.39,1.29,30.95,0.33,33.89,26.32,27.535587,30.151245,U3 KV700,62x34_2_400_36_100
0.128,0.997,50.63,5.04,28.81,1.35,526.32,104.5,500.0,25.0,25.24,1.29,28.8,0.33,33.84,26.32,500.0,25.0,1.125,25.24,1.29,28.8,0.33,33.84,26.32,25.6,30.08,U3 KV700,62x39_2_400_41_110
0.128,0.955,58.25,5.04,20.08,1.35,526.32,104.39,500.0,25.0,29.03,1.29,20.08,0.33,33.99,26.32,500.0,25.0,1.083,29.03,1.29,20.08,0.33,33.99,26.32,18.54109,31.385042,U3 KV700,62x43_2_400_46_70
0.128,0.964,55.18,5.04,19.66,1.35,526.32,104.44,500.0,25.0,27.5,1.29,19.66,0.33,33.93,26.32,500.0,25.0,1.092,27.5,1.29,19.66,0.33,33.93,26.32,18.003662,31.071428,U3 KV700,62x48_2_400_51_80
0.128,0.831,289.46,5.21,538.22,1.3,526.32,101.0,500.0,25.0,150.05,1.46,535.5,0.33,38.54,26.32,500.0,25.0,0.959,150.05,1.46,535.5,0.33,38.54,26.32,558.39417,40.187695,U3 KV700,62x5_2_3200_46_1150
0.128,0.84,247.07,5.18,657.36,1.31,526.32,101.61,500.0,25.0,129.71,1.44,654.81,0.33,37.77,26.32,500.0,25.0,0.968,129.71,1.44,654.81,0.33,37.77,26.32,676.4566,39.018597,U3 KV700,62x6_2_3200_51_1390
0.128,0.852,194.24,5.14,640.36,1.32,526.32,102.38,500.0,25.0,101.44,1.39,638.95,0.33,36.71,26.32,500.0,25.0,0.98,101.44,1.39,638.95,0.33,36.71,26.32,651.9898,37.459183,U3 KV700,62x7_2_2800_51_1320
0.128,0.868,162.46,5.12,599.42,1.33,526.32,102.85,500.0,25.0,85.95,1.37,598.92,0.33,36.13,26.32,500.0,25.0,0.996,85.95,1.37,598.92,0.33,36.13,26.32,601.3253,36.2751,U3 KV700,62x8_2_2400_51_1220
0.128,0.876,141.76,5.1,559.75,1.33,526.32,103.15,500.0,25.0,74.44,1.36,559.35,0.33,35.69,26.32,500.0,25.0,1.004,74.44,1.36,559.35,0.33,35.69,26.32,557.1215,35.54781,U3 KV700,62x9_2_2200_51_1150
0.128,1.15,109.66,5.08,704.3,1.34,526.32,103.63,500.0,25.0,59.54,1.34,703.78,0.33,35.13,26.32,500.0,25.0,1.278,59.54,1.34,703.78,0.33,35.13,26.32,550.6886,27.488262,U3 KV700,69x10_2_2000_51_1450
0.128,1.161,97.34,5.07,642.23,1.34,526.32,103.81,500.0,25.0,53.01,1.33,641.98,0.33,34.89,26.32,500.0,25.0,1.289,53.01,1.33,641.98,0.33,34.89,26.32,498.04498,27.067493,U3 KV700,69x11_2_1800_51_1340
0.128,1.174,87.45,5.06,571.31,1.34,526.32,103.96,500.0,25.0,48.07,1.32,571.37,0.33,34.7,26.32,500.0,25.0,1.302,48.07,1.32,571.37,0.33,34.7,26.32,438.84024,26.651306,U3 KV700,69x12_2_1600_51_1220
0.128,1.18,80.09,5.06,331.73,1.34,526.32,104.07,500.0,25.0,41.56,1.31,331.68,0.33,34.46,26.32,500.0,25.0,1.308,41.56,1.31,331.68,0.33,34.46,26.32,253.57799,26.345566,U3 KV700,69x13_2_1200_41_730
0.128,1.188,75.13,5.05,479.31,1.34,526.32,104.14,500.0,25.0,40.82,1.31,479.31,0.33,34.43,26.32,500.0,25.0,1.316,40.82,1.31,479.31,0.33,34.43,26.32,364.21732,26.162615,U3 KV700,69x14_2_1400_51_1080
0.128,1.2,67.9,5.05,259.6,1.34,526.32,104.25,500.0,25.0,35.13,1.3,259.56,0.33,34.22,26.32,500.0,25.0,1.328,35.13,1.3,259.56,0.33,34.22,26.32,195.45181,25.768072,U3 KV700,69x15_2_1000_41_620
0.128,1.204,66.01,5.05,382.64,1.34,526.32,104.28,500.0,25.0,35.64,1.3,382.6,0.33,34.23,26.32,500.0,25.0,1.332,35.64,1.3,382.6,0.33,34.23,26.32,287.23724,25.698198,U3 KV700,69x16_2_1200_51_930
0.128,1.21,62.3,5.04,272.01,1.35,526.32,104.33,500.0,25.0,32.7,1.3,272.01,0.33,34.12,26.32,500.0,25.0,1.338,32.7,1.3,272.01,0.33,34.12,26.32,203.29596,25.500748,U3 KV700,69x17_2_1000_46_690
0.128,1.216,58.22,5.04,276.85,1.35,526.32,104.39,500.0,25.0,31.0,1.29,276.82,0.33,34.06,26.32,500.0,25.0,1.344,31.0,1.29,276.82,0.33,34.06,26.32,205.96725,25.342262,U3 KV700,69x19_2_1000_51_750
0.128,1.247,51.19,5.04,208.37,1.35,526.32,104.5,500.0,25.0,26.74,1.29,208.37,0.33,33.9,26.32,500.0,25.0,1.375,26.74,1.29,208.37,0.33,33.9,26.32,151.54182,24.654545,U3 KV700,69x22_2_800_46_530
0.128,1.243,50.53,5.04,114.09,1.35,526.32,104.51,500.0,25.0,25.52,1.29,114.08,0.33,33.85,26.32,500.0,25.0,1.371,25.52,1.29,114.08,0.33,33.85,26.32,83.209335,24.690008,U3 KV700,69x23_2_600_36_300
0.128,1.251,48.48,5.03,206.71,1.35,526.32,104.54,500.0,25.0,25.59,1.29,206.71,0.33,33.86,26.32,500.0,25.0,1.379,25.59,1.29,206.71,0.33,33.86,26.32,149.89848,24.554024,U3 KV700,69x24_2_800_51_570
0.128,1.25,47.16,5.03,112.52,1.35,526.32,104.56,500.0,25.0,23.96,1.28,112.5,0.33,33.8,26.32,500.0,25.0,1.378,23.96,1.28,112.5,0.33,33.8,26.32,81.64006,24.528301,U3 KV700,69x26_2_600_41_330
0.128,1.281,43.35,5.03,124.5,1.35,526.32,104.61,500.0,25.0,22.22,1.28,124.49,0.33,33.73,26.32,500.0,25.0,1.409,22.22,1.28,124.49,0.33,33.73,26.32,88.35344,23.938963,U3 KV700,69x29_2_600_46_340
0.128,1.273,42.4,5.03,115.44,1.35,526.32,104.63,500.0,25.0,21.8,1.28,115.42,0.33,33.71,26.32,500.0,25.0,1.401,21.8,1.28,115.42,0.33,33.71,26.32,82.38401,24.061384,U3 KV700,69x32_2_600_51_350
0.128,1.271,41.55,5.03,49.51,1.35,526.32,104.64,500.0,25.0,20.77,1.28,49.5,0.33,33.68,26.32,500.0,25.0,1.399,20.77,1.28,49.5,0.33,33.68,26.32,35.382416,24.074339,U3 KV700,69x34_2_400_36_160
0.128,1.29,39.79,5.03,48.03,1.35,526.32,104.67,500.0,25.0,19.92,1.28,48.01,0.33,33.64,26.32,500.0,25.0,1.418,19.92,1.28,48.01,0.33,33.64,26.32,33.857544,23.723555,U3 KV700,69x39_2_400_41_160
0.128,1.285,38.7,5.03,44.09,1.35,526.32,104.68,500.0,25.0,19.39,1.28,44.09,0.33,33.62,26.32,500.0,25.0,1.413,19.39,1.28,44.09,0.33,33.62,26.32,31.203114,23.793348,U3 KV700,69x43_2_400_46_170
0.128,1.243,44.2,5.03,31.59,1.35,526.32,104.6,500.0,25.0,22.07,1.28,31.58,0.33,33.72,26.32,500.0,25.0,1.371,22.07,1.28,31.58,0.33,33.72,26.32,23.03428,24.595186,U3 KV700,69x48_2_400_51_110
0.128,1.104,200.91,5.15,795.46,1.32,526.32,102.29,500.0,25.0,106.44,1.4,792.51,0.33,36.9,26.32,500.0,25.0,1.232,106.44,1.4,792.51,0.33,36.9,26.32,643.2711,29.951298,U3 KV700,69x6_2_3000_51_1700
0.128,1.113,174.2,5.13,820.58,1.32,526.32,102.68,500.0,25.0,92.95,1.38,818.21,0.33,36.39,26.32,500.0,25.0,1.241,92.95,1.38,818.21,0.33,36.39,26.32,659.31506,29.323126,U3 KV700,69x7_2_2800_51_1730
0.128,1.129,140.13,5.1,782.89,1.33,526.32,103.18,500.0,25.0,75.47,1.36,781.59,0.33,35.73,26.32,500.0,25.0,1.257,75.47,1.36,781.59,0.33,35.73,26.32,621.79,28.424822,U3 KV700,69x8_2_2400_51_1610
0.128,1.139,124.09,5.09,750.11,1.33,526.32,103.41,500.0,25.0,67.15,1.35,749.2,0.33,35.42,26.32,500.0,25.0,1.267,67.15,1.35,749.2,0.33,35.42,26.32,591.31805,27.955801,U3 KV700,69x9_2_2200_51_1540
0.128,1.463,97.54,5.07,918.54,1.34,526.32,103.81,500.0,25.0,55.03,1.33,917.76,0.33,34.96,26.32,500.0,25.0,1.591,55.03,1.33,917.76,0.33,34.96,26.32,576.8447,21.973602,U3 KV700,76x10_2_2000_51_1880
0.128,2.145,93.66,5.07,999.59,1.34,526.32,103.86,500.0,25.0,53.58,1.33,998.73,0.33,34.91,26.32,500.0,25.0,2.273,53.58,1.33,998.73,0.33,34.91,26.32,439.38846,15.358557,U3 KV700,76x10_3_2000_51_2000
0.128,1.476,85.61,5.06,848.9,1.34,526.32,103.98,500.0,25.0,48.57,1.32,848.39,0.33,34.72,26.32,500.0,25.0,1.604,48.57,1.32,848.39,0.33,34.72,26.32,528.92145,21.645885,U3 KV700,76x11_2_1800_51_1750
0.128,1.491,76.33,5.05,773.67,1.34,526.32,104.12,500.0,25.0,44.03,1.31,773.67,0.33,34.55,26.32,500.0,25.0,1.619,44.03,1.31,773.67,0.33,34.55,26.32,477.86905,21.340334,U3 KV700,76x12_2_1600_51_1610
0.128,1.497,69.18,5.05,455.82,1.34,526.32,104.23,500.0,25.0,36.93,1.3,455.76,0.33,34.28,26.32,500.0,25.0,1.625,36.93,1.3,455.76,0.33,34.28,26.32,280.46768,21.095385,U3 KV700,76x13_2_1200_41_970
0.128,1.507,64.47,5.05,662.39,1.34,526.32,104.3,500.0,25.0,36.76,1.3,662.34,0.33,34.28,26.32,500.0,25.0,1.635,36.76,1.3,662.34,0.33,34.28,26.32,405.10092,20.96636,U3 KV700,76x14_2_1400_51_1440
0.128,1.52,57.79,5.04,364.52,1.35,526.32,104.4,500.0,25.0,30.8,1.29,364.52,0.33,34.05,26.32,500.0,25.0,1.648,30.8,1.29,364.52,0.33,34.05,26.32,221.18932,20.661407,U3 KV700,76x15_2_1000_41_830
0.128,1.525,55.99,5.04,540.57,1.35,526.32,104.42,500.0,25.0,31.77,1.3,540.57,0.33,34.09,26.32,500.0,25.0,1.653,31.77,1.3,540.57,0.33,34.09,26.32,327.0236,20.62311,U3 KV700,76x16_2_1200_51_1250
0.128,1.532,52.71,5.04,385.89,1.35,526.32,104.47,500.0,25.0,28.77,1.29,385.85,0.33,33.98,26.32,500.0,25.0,1.66,28.77,1.29,385.85,0.33,33.98,26.32,232.43976,20.46988,U3 KV700,76x17_2_1000_46_930
0.128,1.543,48.63,5.03,403.95,1.35,526.32,104.53,500.0,25.0,27.22,1.29,403.91,0.33,33.92,26.32,500.0,25.0,1.671,27.22,1.29,403.91,0.33,33.92,26.32,241.71753,20.299223,U3 KV700,76x19_2_1000_51_1030
0.128,1.549,45.08,5.03,261.47,1.35,526.32,104.59,500.0,25.0,24.19,1.28,261.45,0.33,33.8,26.32,500.0,25.0,1.677,24.19,1.28,261.45,0.33,33.8,26.32,155.9034,20.155039,U3 KV700,76x22_2_800_46_720
0.128,1.548,44.25,5.03,144.5,1.35,526.32,104.6,500.0,25.0,22.62,1.28,144.48,0.33,33.75,26.32,500.0,25.0,1.676,22.62,1.28,144.48,0.33,33.75,26.32,86.20525,20.137232,U3 KV700,76x23_2_600_36_410
0.128,1.584,39.97,5.03,309.13,1.35,526.32,104.66,500.0,25.0,22.17,1.28,309.13,0.33,33.73,26.32,500.0,25.0,1.712,22.17,1.28,309.13,0.33,33.73,26.32,180.56659,19.702103,U3 KV700,76x24_2_800_51_790
0.128,1.584,38.69,5.03,170.53,1.35,526.32,104.68,500.0,25.0,20.16,1.28,170.53,0.33,33.65,26.32,500.0,25.0,1.712,20.16,1.28,170.53,0.33,33.65,26.32,99.60864,19.655375,U3 KV700,76x26_2_600_41_460
0.128,1.589,36.46,5.03,167.29,1.35,526.32,104.72,500.0,25.0,19.21,1.28,167.25,0.33,33.62,26.32,500.0,25.0,1.717,19.21,1.28,167.25,0.33,33.62,26.32,97.40827,19.580664,U3 KV700,76x29_2_600_46_500
0.128,1.618,34.1,5.02,182.32,1.35,526.32,104.75,500.0,25.0,18.25,1.28,182.32,0.33,33.58,26.32,500.0,25.0,1.746,18.25,1.28,182.32,0.33,33.58,26.32,104.42153,19.23253,U3 KV700,76x32_2_600_51_500
0.128,1.619,33.26,5.02,78.95,1.35,526.32,104.76,500.0,25.0,16.8,1.27,78.94,0.33,33.53,26.32,500.0,25.0,1.747,16.8,1.27,78.94,0.33,33.53,26.32,45.18603,19.192902,U3 KV700,76x34_2_400_36_230
0.128,1.608,32.32,5.02,71.45,1.35,526.32,104.78,500.0,25.0,16.37,1.27,71.44,0.33,33.51,26.32,500.0,25.0,1.736,16.37,1.27,71.44,0.33,33.51,26.32,41.152073,19.302996,U3 KV700,76x39_2_400_41_240
0.128,1.631,31.02,5.02,70.47,1.35,526.32,104.8,500.0,25.0,15.77,1.27,70.46,0.33,33.49,26.32,500.0,25.0,1.759,15.77,1.27,70.46,0.33,33.49,26.32,40.05685,19.039227,U3 KV700,76x43_2_400_46_240
0.128,1.622,30.46,5.02,64.17,1.35,526.32,104.81,500.0,25.0,15.51,1.27,64.16,0.33,33.48,26.32,500.0,25.0,1.75,15.51,1.27,64.16,0.33,33.48,26.32,36.662857,19.131428,U3 KV700,76x48_2_400_51_250
0.128,1.428,153.62,5.11,950.4,1.33,526.32,102.98,500.0,25.0,84.88,1.37,947.94,0.33,36.09,26.32,500.0,25.0,1.556,84.88,1.37,947.94,0.33,36.09,26.32,609.21594,23.194088,U3 KV700,76x7_2_2600_51_2000
0.128,1.439,128.47,5.09,957.99,1.33,526.32,103.35,500.0,25.0,70.92,1.35,955.88,0.33,35.56,26.32,500.0,25.0,1.567,70.92,1.35,955.88,0.33,35.56,26.32,610.0064,22.693045,U3 KV700,76x8_2_2400_51_2000
0.128,1.452,111.2,5.08,965.17,1.34,526.32,103.6,500.0,25.0,62.28,1.34,964.02,0.33,35.24,26.32,500.0,25.0,1.58,62.28,1.34,964.02,0.33,35.24,26.32,610.1392,22.303797,U3 KV700,76x9_2_2200_51_1980
0.128,1.815,96.96,5.07,984.3,1.34,526.32,103.82,500.0,25.0,54.94,1.33,983.21,0.33,34.96,26.32,500.0,25.0,1.943,54.94,1.33,983.21,0.33,34.96,26.32,506.02676,17.992794,U3 KV700,83x10_2_2000_51_2000
0.128,1.833,81.09,5.06,982.4,1.34,526.32,104.05,500.0,25.0,46.96,1.32,981.73,0.33,34.66,26.32,500.0,25.0,1.961,46.96,1.32,981.73,0.33,34.66,26.32,500.62723,17.674656,U3 KV700,83x11_2_1800_51_2000
0.128,1.857,66.8,5.05,971.35,1.34,526.32,104.26,500.0,25.0,39.71,1.31,971.07,0.33,34.39,26.32,500.0,25.0,1.985,39.71,1.31,971.07,0.33,34.39,26.32,489.20404,17.324938,U3 KV700,83x12_2_1600_51_2000
0.128,2.716,66.55,5.05,999.46,1.34,526.32,104.27,500.0,25.0,39.62,1.31,999.08,0.33,34.38,26.32,500.0,25.0,2.844,39.62,1.31,999.08,0.33,34.38,26.32,351.29395,12.088608,U3 KV700,83x12_3_1600_51_2000
0.128,1.869,60.91,5.04,599.94,1.35,526.32,104.35,500.0,25.0,33.65,1.3,599.8,0.33,34.16,26.32,500.0,25.0,1.997,33.65,1.3,599.8,0.33,34.16,26.32,300.35052,17.105658,U3 KV700,83x13_2_1200_41_1250
0.128,1.879,56.55,5.04,877.96,1.35,526.32,104.42,500.0,25.0,34.02,1.3,877.82,0.33,34.17,26.32,500.0,25.0,2.007,34.02,1.3,877.82,0.33,34.17,26.32,437.37918,17.025412,U3 KV700,83x14_2_1400_51_1860
0.128,2.749,53.96,5.04,970.74,1.35,526.32,104.45,500.0,25.0,33.18,1.3,970.55,0.33,34.14,26.32,500.0,25.0,2.877,33.18,1.3,970.55,0.33,34.14,26.32,337.34793,11.866528,U3 KV700,83x14_3_1400_51_2000
0.128,3.609,53.73,5.04,991.23,1.35,526.32,104.46,500.0,25.0,33.06,1.3,991.04,0.33,34.14,26.32,500.0,25.0,3.737,33.06,1.3,991.04,0.33,34.14,26.32,265.1967,9.135671,U3 KV700,83x14_4_1400_51_2000
0.128,1.894,50.21,5.04,490.78,1.35,526.32,104.51,500.0,25.0,27.79,1.29,490.73,0.33,33.94,26.32,500.0,25.0,2.022,27.79,1.29,490.73,0.33,33.94,26.32,242.69536,16.78536,U3 KV700,83x15_2_1000_41_1080
0.128,1.899,49.26,5.04,734.34,1.35,526.32,104.53,500.0,25.0,29.85,1.29,734.39,0.33,34.02,26.32,500.0,25.0,2.027,29.85,1.29,734.39,0.33,34.02,26.32,362.3039,16.783424,U3 KV700,83x16_2_1200_51_1630
0.128,4.51,43.26,5.03,924.32,1.35,526.32,104.61,500.0,25.0,27.4,1.29,924.28,0.33,33.92,26.32,500.0,25.0,4.638,27.4,1.29,924.28,0.33,33.92,26.32,199.28418,7.313497,U3 KV700,83x16_5_1200_51_1930
0.128,5.378,42.38,5.03,964.14,1.35,526.32,104.63,500.0,25.0,27.15,1.29,964.1,0.33,33.92,26.32,500.0,25.0,5.506,27.15,1.29,964.1,0.33,33.92,26.32,175.09988,6.160552,U3 KV700,83x16_6_1200_51_1990
0.128,1.908,45.37,5.03,529.43,1.35,526.32,104.58,500.0,25.0,26.01,1.29,529.43,0.33,33.87,26.32,500.0,25.0,2.036,26.01,1.29,529.43,0.33,33.87,26.32,260.0344,16.63556,U3 KV700,83x17_2_1000_46_1220
