surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_THICKNESS,Component_param_CHORD_1,Component_param_SPAN,Component_param_TAPER_OFFSET,Component_param_CHORD_2,Component_param_LOAD
203224525.4954506,5.12409722434413e-07,0.5070248479135302,42004823.91797226,0.0,-407548.18218585855,0.0,1959584.4630564428,0.0,-407548.18218585855,0.0,43626391.95577358,41878067.705993876,0.0,0.0,0.0,522474.16104478843,0.0,0.0,0.0,42316037.86574031,naca_wing,900.0,3600.0,1000.0,1.0,3600.0,6490.3647
610163582.6555586,5.12409722434413e-07,4.4171900400283395,401282696.4998027,0.0,-17752756.02312419,0.0,52409364.23038961,0.0,-17752756.02312419,0.0,380072257.29037845,373675258.7496256,0.0,0.0,0.0,13386149.714961955,0.0,0.0,0.0,368656480.5251279,naca_wing,900.0,3600.0,5000.0,1.0,3600.0,9997.675
217529408.45100215,5.12409722434413e-07,0.6635281916414121,61298364.20625778,0.0,-548298.7215354972,0.0,2697748.9871694813,0.0,-548298.7215354972,0.0,63553760.81220691,61132482.15834743,0.0,0.0,0.0,719546.1256173165,0.0,0.0,0.0,61741439.9985651,naca_wing,925.0,3700.0,1000.0,1.0,3700.0,9980.054
324846243.0368947,5.12409722434413e-07,1.3916471995400552,129955434.37413283,0.0,-2299942.6079230574,0.0,7049756.979109343,0.0,-2299942.6079230574,0.0,133294130.02780783,128563787.17459278,0.0,0.0,0.0,1857048.7049749547,0.0,0.0,0.0,129493068.9532135,naca_wing,925.0,3700.0,2000.0,1.0,3700.0,8933.318
345489722.28422,5.12409722434413e-07,1.2316593152141657,127777864.04355209,0.0,-2090548.5629522058,0.0,6491143.492344523,0.0,-2090548.5629522058,0.0,130984580.96251301,126546204.72833791,0.0,0.0,0.0,1711105.7902859475,0.0,0.0,0.0,127436202.5756686,naca_wing,950.0,3800.0,2000.0,1.0,3800.0,7491.032
247968176.37434265,5.12409722434413e-07,0.5341429696910092,60883849.29397995,0.0,-465118.9765940674,0.0,2391850.445576325,0.0,-465118.9765940674,0.0,62919604.58595707,60750313.5515572,0.0,0.0,0.0,638256.5938944883,0.0,0.0,0.0,61299546.47669799,naca_wing,975.0,3900.0,1000.0,1.0,3900.0,7318.817
247968176.37434265,5.12409722434413e-07,0.6102981672295167,69564337.1651766,0.0,-531433.1088607901,0.0,2732867.4644295415,0.0,-531433.1088607901,0.0,71890339.36705925,69411762.62336922,0.0,0.0,0.0,729255.7453321777,0.0,0.0,0.0,70039302.18976927,naca_wing,975.0,3900.0,1000.0,1.0,3900.0,8997.499
366898504.99969137,5.12409722434413e-07,1.4238077433104315,163715367.43903214,0.0,-2479635.7455374636,0.0,7799506.833314515,0.0,-2479635.7455374636,0.0,167718055.32402834,162291559.69572172,0.0,0.0,0.0,2057283.588026758,0.0,0.0,0.0,163399639.82205102,naca_wing,975.0,3900.0,2000.0,1.0,3900.0,9498.191
389177306.47862196,5.12409722434413e-07,1.2578531845257401,159832100.75654355,0.0,-2247377.0958637185,0.0,7164176.433423986,0.0,-2247377.0958637185,0.0,163642000.331528,158574247.57201782,0.0,0.0,0.0,1890986.7428995967,0.0,0.0,0.0,159626663.82552937,naca_wing,1000.0,4000.0,2000.0,1.0,4000.0,7937.2153
365631295.0236349,5.12409722434413e-07,2.5584857436113855,173852994.5654043,0.0,-6342369.640595587,0.0,17224545.677256033,0.0,-6342369.640595587,0.0,175726616.08804354,168096401.6422787,0.0,0.0,0.0,4480199.200052878,0.0,0.0,0.0,168738862.533966,naca_wing,777.0,3700.0,3000.0,1.0,3700.0,9979.802
