BATTERY_VOLUME,BATTERY_WEIGHT,BATTERY_CAPACITY,BATTERY_CONT_DISCHARGE_RATE,SERIES_COUNT,PAR_COUNT,TOTAL_VOLUME,TOTAL_WEIGHT,TOTAL_ENERGY,TOTAL_VOLTAGE,TOTAL_CAPACITY,TOTAL_MAX_CURRENT,NAME
8.75e-05,0.004,1.0,25.0,69.0,164.0,0.99015,45.264,125607.6,765.9,164.0,4100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,165.0,0.9961875,45.54,126373.5,765.9,165.0,4125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,166.0,1.002225,45.816,127139.4,765.9,166.0,4150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,167.0,1.0082625,46.092,127905.3,765.9,167.0,4175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,168.0,1.0143,46.368,128671.2,765.9,168.0,4200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,169.0,1.0203375,46.644,129437.1,765.9,169.0,4225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,170.0,1.026375,46.92,130203.0,765.9,170.0,4250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,171.0,1.0324125,47.196,130968.9,765.9,171.0,4275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,172.0,1.03845,47.472,131734.8,765.9,172.0,4300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,173.0,1.0444875,47.748,132500.7,765.9,173.0,4325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,174.0,1.050525,48.024,133266.6,765.9,174.0,4350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,175.0,1.0565625,48.3,134032.5,765.9,175.0,4375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,177.0,1.0686375,48.852,135564.3,765.9,177.0,4425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,178.0,1.074675,49.128,136330.2,765.9,178.0,4450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,179.0,1.0807126,49.404,137096.1,765.9,179.0,4475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,180.0,1.08675,49.68,137862.0,765.9,180.0,4500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,181.0,1.0927875,49.956,138627.9,765.9,181.0,4525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,182.0,1.098825,50.232,139393.8,765.9,182.0,4550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,183.0,1.1048625,50.508,140159.7,765.9,183.0,4575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,184.0,1.1109,50.784,140925.6,765.9,184.0,4600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,185.0,1.1169375,51.06,141691.5,765.9,185.0,4625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,186.0,1.122975,51.336,142457.4,765.9,186.0,4650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,187.0,1.1290125,51.612,143223.3,765.9,187.0,4675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,188.0,1.13505,51.888,143989.2,765.9,188.0,4700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,189.0,1.1410875,52.164,144755.1,765.9,189.0,4725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,190.0,1.147125,52.44,145521.0,765.9,190.0,4750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,191.0,1.1531625,52.716,146286.9,765.9,191.0,4775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,193.0,1.1652375,53.268,147818.7,765.9,193.0,4825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,194.0,1.171275,53.544,148584.6,765.9,194.0,4850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,196.0,1.18335,54.096,150116.4,765.9,196.0,4900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,197.0,1.1893874,54.372,150882.3,765.9,197.0,4925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,199.0,1.2014625,54.924,152414.1,765.9,199.0,4975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,200.0,1.2075,55.2,153180.0,765.9,200.0,5000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,202.0,1.219575,55.752,154711.8,765.9,202.0,5050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,203.0,1.2256125,56.028,155477.7,765.9,203.0,5075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,205.0,1.2376875,56.58,157009.5,765.9,205.0,5125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,206.0,1.243725,56.856,157775.4,765.9,206.0,5150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,207.0,1.2497625,57.132,158541.3,765.9,207.0,5175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,208.0,1.2558,57.408,159307.2,765.9,208.0,5200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,209.0,1.2618375,57.684,160073.1,765.9,209.0,5225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,210.0,1.267875,57.96,160839.0,765.9,210.0,5250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,211.0,1.2739125,58.236,161604.9,765.9,211.0,5275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,212.0,1.27995,58.512,162370.8,765.9,212.0,5300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,213.0,1.2859875,58.788,163136.7,765.9,213.0,5325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,214.0,1.292025,59.064,163902.6,765.9,214.0,5350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,215.0,1.2980624,59.34,164668.5,765.9,215.0,5375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,216.0,1.3041,59.616,165434.4,765.9,216.0,5400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,217.0,1.3101375,59.892,166200.3,765.9,217.0,5425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,218.0,1.316175,60.168,166966.2,765.9,218.0,5450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,219.0,1.3222125,60.444,167732.1,765.9,219.0,5475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,221.0,1.3342875,60.996,169263.9,765.9,221.0,5525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,222.0,1.340325,61.272,170029.8,765.9,222.0,5550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,223.0,1.3463625,61.548,170795.7,765.9,223.0,5575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,224.0,1.3524,61.824,171561.6,765.9,224.0,5600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,225.0,1.3584375,62.1,172327.5,765.9,225.0,5625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,226.0,1.364475,62.376,173093.4,765.9,226.0,5650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,227.0,1.3705125,62.652,173859.3,765.9,227.0,5675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,228.0,1.37655,62.928,174625.2,765.9,228.0,5700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,229.0,1.3825876,63.204,175391.1,765.9,229.0,5725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,230.0,1.388625,63.48,176157.0,765.9,230.0,5750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,231.0,1.3946625,63.756,176922.9,765.9,231.0,5775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,232.0,1.4007,64.032,177688.8,765.9,232.0,5800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,233.0,1.4067374,64.308,178454.7,765.9,233.0,5825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,234.0,1.412775,64.584,179220.6,765.9,234.0,5850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,235.0,1.4188125,64.86,179986.5,765.9,235.0,5875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,236.0,1.42485,65.136,180752.4,765.9,236.0,5900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,237.0,1.4308875,65.412,181518.3,765.9,237.0,5925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,238.0,1.436925,65.688,182284.2,765.9,238.0,5950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,239.0,1.4429625,65.964,183050.1,765.9,239.0,5975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,240.0,1.449,66.24,183816.0,765.9,240.0,6000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,241.0,1.4550375,66.516,184581.9,765.9,241.0,6025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,243.0,1.4671125,67.068,186113.7,765.9,243.0,6075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,244.0,1.47315,67.344,186879.6,765.9,244.0,6100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,245.0,1.4791875,67.62,187645.5,765.9,245.0,6125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,246.0,1.485225,67.896,188411.4,765.9,246.0,6150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,247.0,1.4912626,68.172,189177.3,765.9,247.0,6175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,248.0,1.4973,68.448,189943.2,765.9,248.0,6200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,249.0,1.5033375,68.724,190709.1,765.9,249.0,6225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,250.0,1.509375,69.0,191475.0,765.9,250.0,6250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,251.0,1.5154124,69.276,192240.9,765.9,251.0,6275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,252.0,1.52145,69.552,193006.8,765.9,252.0,6300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,253.0,1.5274875,69.828,193772.7,765.9,253.0,6325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,254.0,1.533525,70.104,194538.6,765.9,254.0,6350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,255.0,1.5395625,70.38,195304.5,765.9,255.0,6375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,257.0,1.5516375,70.932,196836.3,765.9,257.0,6425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,258.0,1.557675,71.208,197602.2,765.9,258.0,6450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,259.0,1.5637125,71.484,198368.1,765.9,259.0,6475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,261.0,1.5757875,72.036,199899.9,765.9,261.0,6525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,262.0,1.581825,72.312,200665.8,765.9,262.0,6550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,263.0,1.5878625,72.588,201431.7,765.9,263.0,6575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,265.0,1.5999376,73.14,202963.5,765.9,265.0,6625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,266.0,1.605975,73.416,203729.4,765.9,266.0,6650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,267.0,1.6120125,73.692,204495.3,765.9,267.0,6675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,269.0,1.6240875,74.244,206027.1,765.9,269.0,6725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,270.0,1.630125,74.52,206793.0,765.9,270.0,6750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,271.0,1.6361625,74.796,207558.9,765.9,271.0,6775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,273.0,1.6482375,75.348,209090.7,765.9,273.0,6825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,274.0,1.654275,75.624,209856.6,765.9,274.0,6850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,275.0,1.6603125,75.9,210622.5,765.9,275.0,6875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,276.0,1.66635,76.176,211388.4,765.9,276.0,6900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,277.0,1.6723875,76.452,212154.3,765.9,277.0,6925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,278.0,1.678425,76.728,212920.2,765.9,278.0,6950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,279.0,1.6844625,77.004,213686.1,765.9,279.0,6975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,280.0,1.6905,77.28,214452.0,765.9,280.0,7000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,281.0,1.6965375,77.556,215217.9,765.9,281.0,7025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,282.0,1.702575,77.832,215983.8,765.9,282.0,7050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,283.0,1.7086124,78.108,216749.7,765.9,283.0,7075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,284.0,1.71465,78.384,217515.6,765.9,284.0,7100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,285.0,1.7206875,78.66,218281.5,765.9,285.0,7125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,287.0,1.7327625,79.212,219813.3,765.9,287.0,7175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,288.0,1.7388,79.488,220579.2,765.9,288.0,7200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,289.0,1.7448375,79.764,221345.1,765.9,289.0,7225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,290.0,1.750875,80.04,222111.0,765.9,290.0,7250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,291.0,1.7569125,80.316,222876.9,765.9,291.0,7275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,292.0,1.76295,80.592,223642.8,765.9,292.0,7300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,293.0,1.7689875,80.868,224408.7,765.9,293.0,7325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,294.0,1.775025,81.144,225174.6,765.9,294.0,7350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,295.0,1.7810625,81.42,225940.5,765.9,295.0,7375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,296.0,1.7871,81.696,226706.4,765.9,296.0,7400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,297.0,1.7931376,81.972,227472.3,765.9,297.0,7425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,298.0,1.799175,82.248,228238.2,765.9,298.0,7450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,299.0,1.8052125,82.524,229004.1,765.9,299.0,7475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,300.0,1.81125,82.8,229770.0,765.9,300.0,7500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,301.0,1.8172874,83.076,230535.9,765.9,301.0,7525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,302.0,1.823325,83.352,231301.8,765.9,302.0,7550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,303.0,1.8293625,83.628,232067.7,765.9,303.0,7575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,304.0,1.8354,83.904,232833.6,765.9,304.0,7600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,305.0,1.8414375,84.18,233599.5,765.9,305.0,7625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,306.0,1.847475,84.456,234365.4,765.9,306.0,7650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,307.0,1.8535125,84.732,235131.3,765.9,307.0,7675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,309.0,1.8655875,85.284,236663.1,765.9,309.0,7725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,310.0,1.871625,85.56,237429.0,765.9,310.0,7750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,311.0,1.8776625,85.836,238194.9,765.9,311.0,7775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,312.0,1.8837,86.112,238960.8,765.9,312.0,7800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,313.0,1.8897375,86.388,239726.7,765.9,313.0,7825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,314.0,1.895775,86.664,240492.6,765.9,314.0,7850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,315.0,1.9018126,86.94,241258.5,765.9,315.0,7875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,316.0,1.90785,87.216,242024.4,765.9,316.0,7900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,317.0,1.9138875,87.492,242790.3,765.9,317.0,7925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,318.0,1.919925,87.768,243556.2,765.9,318.0,7950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,319.0,1.9259624,88.044,244322.1,765.9,319.0,7975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,321.0,1.9380375,88.596,245853.9,765.9,321.0,8025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,322.0,1.944075,88.872,246619.8,765.9,322.0,8050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,323.0,1.9501125,89.148,247385.7,765.9,323.0,8075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,324.0,1.95615,89.424,248151.6,765.9,324.0,8100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,326.0,1.968225,89.976,249683.4,765.9,326.0,8150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,327.0,1.9742625,90.252,250449.3,765.9,327.0,8175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,328.0,1.9803,90.528,251215.2,765.9,328.0,8200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,329.0,1.9863375,90.804,251981.1,765.9,329.0,8225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,331.0,1.9984125,91.356,253512.9,765.9,331.0,8275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,332.0,2.00445,91.632,254278.8,765.9,332.0,8300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,333.0,2.0104876,91.908,255044.7,765.9,333.0,8325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,334.0,2.016525,92.184,255810.6,765.9,334.0,8350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,336.0,2.0286,92.736,257342.4,765.9,336.0,8400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,337.0,2.0346375,93.012,258108.3,765.9,337.0,8425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,338.0,2.040675,93.288,258874.2,765.9,338.0,8450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,339.0,2.0467124,93.564,259640.1,765.9,339.0,8475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,341.0,2.0587876,94.116,261171.9,765.9,341.0,8525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,342.0,2.064825,94.392,261937.8,765.9,342.0,8550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,343.0,2.0708625,94.668,262703.7,765.9,343.0,8575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,344.0,2.0769,94.944,263469.6,765.9,344.0,8600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,345.0,2.0829375,95.22,264235.5,765.9,345.0,8625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,346.0,2.088975,95.496,265001.4,765.9,346.0,8650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,347.0,2.0950124,95.772,265767.3,765.9,347.0,8675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,348.0,2.10105,96.048,266533.2,765.9,348.0,8700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,349.0,2.1070876,96.324,267299.1,765.9,349.0,8725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,350.0,2.113125,96.6,268065.0,765.9,350.0,8750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,351.0,2.1191626,96.876,268830.9,765.9,351.0,8775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,353.0,2.1312375,97.428,270362.7,765.9,353.0,8825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,354.0,2.137275,97.704,271128.6,765.9,354.0,8850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,355.0,2.1433125,97.98,271894.5,765.9,355.0,8875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,356.0,2.14935,98.256,272660.4,765.9,356.0,8900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,357.0,2.1553874,98.532,273426.3,765.9,357.0,8925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,358.0,2.161425,98.808,274192.2,765.9,358.0,8950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,359.0,2.1674626,99.084,274958.1,765.9,359.0,8975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,360.0,2.1735,99.36,275724.0,765.9,360.0,9000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,361.0,2.1795375,99.636,276489.9,765.9,361.0,9025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,362.0,2.185575,99.912,277255.8,765.9,362.0,9050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,363.0,2.1916125,100.188,278021.7,765.9,363.0,9075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,364.0,2.19765,100.464,278787.6,765.9,364.0,9100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,365.0,2.2036874,100.74,279553.5,765.9,365.0,9125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,366.0,2.209725,101.016,280319.4,765.9,366.0,9150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,367.0,2.2157626,101.292,281085.3,765.9,367.0,9175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,368.0,2.2218,101.568,281851.2,765.9,368.0,9200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,369.0,2.2278376,101.844,282617.1,765.9,369.0,9225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,370.0,2.233875,102.12,283383.0,765.9,370.0,9250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,371.0,2.2399125,102.396,284148.9,765.9,371.0,9275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,372.0,2.24595,102.672,284914.8,765.9,372.0,9300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,373.0,2.2519875,102.948,285680.7,765.9,373.0,9325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,375.0,2.2640624,103.5,287212.5,765.9,375.0,9375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,376.0,2.2701,103.776,287978.4,765.9,376.0,9400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,377.0,2.2761376,104.052,288744.3,765.9,377.0,9425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,378.0,2.282175,104.328,289510.2,765.9,378.0,9450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,379.0,2.2882125,104.604,290276.1,765.9,379.0,9475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,380.0,2.29425,104.88,291042.0,765.9,380.0,9500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,381.0,2.3002875,105.156,291807.9,765.9,381.0,9525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,382.0,2.306325,105.432,292573.8,765.9,382.0,9550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,383.0,2.3123624,105.708,293339.7,765.9,383.0,9575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,385.0,2.3244376,106.26,294871.5,765.9,385.0,9625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,386.0,2.330475,106.536,295637.4,765.9,386.0,9650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,387.0,2.3365126,106.812,296403.3,765.9,387.0,9675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,388.0,2.34255,107.088,297169.2,765.9,388.0,9700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,389.0,2.3485875,107.364,297935.1,765.9,389.0,9725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,391.0,2.3606625,107.916,299466.9,765.9,391.0,9775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,392.0,2.3667,108.192,300232.8,765.9,392.0,9800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,393.0,2.3727374,108.468,300998.7,765.9,393.0,9825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,394.0,2.378775,108.744,301764.6,765.9,394.0,9850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,395.0,2.3848126,109.02,302530.5,765.9,395.0,9875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,397.0,2.3968875,109.572,304062.3,765.9,397.0,9925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,398.0,2.402925,109.848,304828.2,765.9,398.0,9950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,399.0,2.4089625,110.124,305594.1,765.9,399.0,9975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,400.0,2.415,110.4,306360.0,765.9,400.0,10000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,401.0,2.4210374,110.676,307125.9,765.9,401.0,10025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,403.0,2.4331124,111.228,308657.7,765.9,403.0,10075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,404.0,2.43915,111.504,309423.6,765.9,404.0,10100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,405.0,2.4451876,111.78,310189.5,765.9,405.0,10125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,69.0,406.0,2.451225,112.056,310955.4,765.9,406.0,10150.0,Vitaly Beta
